SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-29-2015,Single Family Residential,2894 NW 29th,Corvallis,OR,97330,208000,2,2.0,Townhouse 2,1075,3486,1975,1021,193,,Sold,,,http://www.redfin.com/OR/Corvallis/2894-NW-29th-St-97330/home/25901375,WVMLS,691054,N,Y,44.594579,-123.288331
PAST SALE,December-10-2015,Single Family Residential,6205 NW Fair Oaks,Corvallis,OR,97330,354400,4,3.0,Skyline West #4,2241,25265,1975,857,158,,Sold,,,http://www.redfin.com/OR/Corvallis/6205-NW-Fair-Oaks-Dr-97330/home/25897361,WVMLS,694388,N,Y,44.5904509,-123.3201844
PAST SALE,October-30-2015,Single Family Residential,2926 NW 29th,Corvallis,OR,97330,230000,2,1.0,Townhouse No 2,992,3485,1976,898,232,,Sold,,,http://www.redfin.com/OR/Corvallis/2926-NW-29th-St-97330/home/25902281,WVMLS,695655,N,Y,44.595172,-123.288152
PAST SALE,September-30-2015,Single Family Residential,3036 NW Thistle,Corvallis,OR,97330,350000,4,3.0,Timberhill,2100,7841,1977,928,167,,Sold,,,http://www.redfin.com/OR/Corvallis/3036-NW-Thistle-Pl-97330/home/25898044,WVMLS,693678,N,Y,44.5972537,-123.2954135
PAST SALE,,Single Family Residential,2952 NW Audene Pl,Corvallis,OR,97330,285000,3,2.0,,1265,9148,1991,,225,,,,,http://www.redfin.com/OR/Corvallis/2952-NW-Audene-Pl-97330/home/25913431,,,N,Y,44.5952419,-123.3049953
PAST SALE,April-23-2015,Single Family Residential,2835 NW Glenwood,Corvallis,OR,97330,353750,4,3.0,Skyline West,2930,16988,1965,1088,121,,Sold,,,http://www.redfin.com/OR/Corvallis/2835-NW-Glenwood-Dr-97330/home/25894297,WVMLS,689478,N,Y,44.59371,-123.320436
PAST SALE,July-27-2015,Single Family Residential,3157 NW Foxtail,Corvallis,OR,97330,236888,3,3.0,The Meadows @ Timberhill,1567,2178,2002,993,151,,Sold,,,http://www.redfin.com/OR/Corvallis/3157-NW-Foxtail-St-97330/home/25923037,WVMLS,692670,N,Y,44.5987554,-123.2863867
PAST SALE,July-5-2017,Single Family Residential,5595 NW Fair Oaks,Corvallis,OR,97330,360000,4,3.0,Skyline West,2002,14375,1981,284,180,,Sold,,,http://www.redfin.com/OR/Corvallis/5595-NW-Fair-Oaks-Dr-97330/home/25903293,WVMLS,717459,N,Y,44.589259,-123.314655
PAST SALE,November-23-2015,Single Family Residential,2842 NW Monterey,Corvallis,OR,97330,328500,3,2.0,Corvallis,1676,8712,1975,874,196,,Sold,,,http://www.redfin.com/OR/Corvallis/2842-NW-Monterey-Pl-97330/home/25931235,WVMLS,696317,N,Y,44.5945372,-123.2914941
PAST SALE,,Single Family Residential,2891 NW Huckleberry Dr,Corvallis,OR,97330,210000,3,2.5,,1583,2178,2002,,133,,,,,http://www.redfin.com/OR/Corvallis/2891-NW-Huckleberry-Dr-97330/home/25915223,,,N,Y,44.59852,-123.287304
PAST SALE,December-5-2016,Single Family Residential,2973 NW Morning Glory,Corvallis,OR,97330,274900,3,3.0,The Meadows at Timberhill,1648,3920,2003,496,167,,Sold,,,http://www.redfin.com/OR/Corvallis/2973-NW-Morning-Glory-Dr-97330/home/25924840,WVMLS,711953,N,Y,44.598292,-123.284326
PAST SALE,November-25-2015,Single Family Residential,2620 NW Chinaberry,Corvallis,OR,97330,185000,2,1.0,Tamarack Village,1003,4792,1978,872,184,,Sold,,,http://www.redfin.com/OR/Corvallis/2620-NW-Chinaberry-Pl-97330/home/25906586,WVMLS,677160,N,Y,44.593704,-123.295424
PAST SALE,April-28-2017,Single Family Residential,2800 NW 29th #20,Corvallis,OR,97330,339265,3,2.0,Streamside Village,1772,4792,1997,352,191,,Sold,,,http://www.redfin.com/OR/Corvallis/2800-NW-29th-St-97330/unit-20/home/25929580,WVMLS,715311,N,Y,44.594558,-123.286216
PAST SALE,January-13-2016,Single Family Residential,3206 NW Foxtail,Corvallis,OR,97330,234500,3,3.0,Meadows at Timberhill,1426,2178,2002,823,164,,Sold,,,http://www.redfin.com/OR/Corvallis/3206-NW-Foxtail-St-97330/home/25925468,WVMLS,699428,N,Y,44.5987428,-123.2869928
PAST SALE,June-15-2016,Single Family Residential,4167 NW Tamarack,Corvallis,OR,97330-3358,305000,2,2.0,Sunrise Common,1606,4792,1993,669,190,,Sold,,,http://www.redfin.com/OR/Corvallis/4167-NW-Tamarack-Dr-97330/home/25899964,WVMLS,704852,N,Y,44.595415,-123.296278
PAST SALE,,Single Family Residential,2850 NW Aspen St,Corvallis,OR,97330,390000,6,4.0,,2399,8276,1971,,163,,,,,http://www.redfin.com/OR/Corvallis/2850-NW-Aspen-St-97330/home/25901363,,,N,Y,44.594962,-123.2940182
PAST SALE,,Single Family Residential,2862 NW 29th St,Corvallis,OR,97330,370375,3,2.0,,1315,5663,1977,,282,,,,,http://www.redfin.com/OR/Corvallis/2862-NW-29th-St-97330/home/25901391,,,N,Y,44.594198,-123.287901
PAST SALE,October-26-2017,Single Family Residential,3200 NW Foxtail,Corvallis,OR,97330,276000,3,3.0,Corvallis,1567,2614,2002,171,176,,Sold,,,http://www.redfin.com/OR/Corvallis/3200-NW-Foxtail-St-97330/home/25930474,WVMLS,726308,N,Y,44.598659,-123.2869235
PAST SALE,October-23-2015,Single Family Residential,4110 NW Jasmine,Corvallis,OR,97330,258000,3,2.0,Timberhill 3rd Phase 1,1543,9148,1978,905,167,,Sold,,,http://www.redfin.com/OR/Corvallis/4110-NW-Jasmine-Pl-97330/home/25906380,WVMLS,693711,N,Y,44.597101,-123.2966174
PAST SALE,January-6-2016,Single Family Residential,4151 NW Jasmine,Corvallis,OR,97330,326150,3,2.0,Timberhill 3rd Ph 1,1623,9148,1977,830,201,,Sold,,,http://www.redfin.com/OR/Corvallis/4151-NW-Jasmine-Pl-97330/home/25906877,WVMLS,698024,N,Y,44.5972528,-123.2976946
PAST SALE,,Single Family Residential,2981 NW Audene Dr,Corvallis,OR,97330,365850,3,2.0,,2003,7841,1992,,183,,,,,http://www.redfin.com/OR/Corvallis/2981-NW-Audene-Dr-97330/home/25918745,,,N,Y,44.5956285,-123.3047953
PAST SALE,,Single Family Residential,2818 NW 29th St,Corvallis,OR,97330,235000,3,2.0,,1638,3049,1978,,143,,,,,http://www.redfin.com/OR/Corvallis/2818-NW-29th-St-97330/home/25916264,,,N,Y,44.5951599,-123.286836
PAST SALE,,Single Family Residential,3155 NW Morning Glory Dr,Corvallis,OR,97330,235000,3,2.5,,1396,1742,2002,,168,,,,,http://www.redfin.com/OR/Corvallis/3155-NW-Morning-Glory-Dr-97330/home/25928301,,,N,Y,44.599413,-123.284757
PAST SALE,June-30-2015,Single Family Residential,2872 NW 29th,Corvallis,OR,97330,235000,2,2.0,Corvallis,1325,3920,1977,1020,177,,Sold,,,http://www.redfin.com/OR/Corvallis/2872-NW-29th-St-97330/home/25929612,WVMLS,697068,N,Y,44.5946939,-123.287522
PAST SALE,,Single Family Residential,3844 NW Clover Pl,Corvallis,OR,97330,342000,3,2.5,,1466,7841,1971,,233,,,,,http://www.redfin.com/OR/Corvallis/3844-NW-Clover-Pl-97330/home/25914422,,,N,Y,44.5948849,-123.2931445
PAST SALE,August-29-2017,Single Family Residential,3085 NW Seneca,Corvallis,OR,97330,385000,4,3.0,Timberhill,1850,12197,1972,229,208,,Sold,,,http://www.redfin.com/OR/Corvallis/3085-NW-Seneca-Pl-97330/home/25901398,WVMLS,720449,N,Y,44.596691,-123.2915848
PAST SALE,September-9-2016,Single Family Residential,3437 NW Walnut,Corvallis,OR,97330-3532,217000,2,2.0,Townhouse 1,1072,4356,1971,583,202,,Sold,,,http://www.redfin.com/OR/Corvallis/3437-NW-Walnut-Blvd-97330/home/25919367,WVMLS,703257,N,Y,44.593751,-123.289195
PAST SALE,,Single Family Residential,2999 NW Morning Glory Dr,Corvallis,OR,97330,260000,3,2.5,,1619,3049,2002,,161,,,,,http://www.redfin.com/OR/Corvallis/2999-NW-Morning-Glory-Dr-97330/home/25920601,,,N,Y,44.5987578,-123.2842523
PAST SALE,February-21-2017,Single Family Residential,3075 NW Manzanita,Corvallis,OR,97330,333500,3,2.0,Timberhill 1st Addition,1358,8712,1976,418,246,,Sold,,,http://www.redfin.com/OR/Corvallis/3075-NW-Manzanita-Pl-97330/home/25929761,WVMLS,713055,N,Y,44.5958766,-123.2885843
PAST SALE,May-29-2015,Single Family Residential,3264 NW Twinberry,Corvallis,OR,97330,305000,3,2.0,Timberhill 4th Phase 1,1692,8276,1989,1052,180,,Sold,,,http://www.redfin.com/OR/Corvallis/3264-NW-Twinberry-St-97330/home/25907982,WVMLS,688845,N,Y,44.5990343,-123.2949787
PAST SALE,,Single Family Residential,2908 NW 29th St,Corvallis,OR,97330,225000,3,2.0,,1348,4356,1972,,167,,,,,http://www.redfin.com/OR/Corvallis/2908-NW-29th-St-97330/home/25919321,,,N,Y,44.594999,-123.289071
PAST SALE,September-1-2015,Single Family Residential,3020 NW Walnut,Corvallis,OR,97330,209000,4,2.0,Kings View Addn,1150,7841,1971,957,182,,Sold,,,http://www.redfin.com/OR/Corvallis/3020-NW-Walnut-Blvd-97330/home/25899983,WVMLS,690791,N,Y,44.5929845,-123.2848916
PAST SALE,August-24-2015,Single Family Residential,4167 NW Jasmine,Corvallis,OR,97330,358254,3,3.0,Timberhill 3rd Phase 1,1886,10454,1977,965,190,,Sold,,,http://www.redfin.com/OR/Corvallis/4167-NW-Jasmine-Pl-97330/home/25900004,WVMLS,692112,N,Y,44.597364,-123.2981567
PAST SALE,July-31-2015,Single Family Residential,2805 NW Princess,Corvallis,OR,97330,320000,4,3.0,Queensview,1908,9148,1972,989,168,,Sold,,,http://www.redfin.com/OR/Corvallis/2805-NW-Princess-St-97330/home/25894394,WVMLS,690948,N,Y,44.5947264,-123.2985536
PAST SALE,July-26-2016,Single Family Residential,3043 NW Greenbriar,Corvallis,OR,97330,320000,3,2.0,Corvallis,1300,7400,1977,628,246,,Sold,,,http://www.redfin.com/OR/Corvallis/3043-NW-Greenbriar-Pl-97330/home/25894473,WVMLS,702408,N,Y,44.5968208,-123.2894032
PAST SALE,July-15-2016,Single Family Residential,2780 NW Monterey,Corvallis,OR,97330,300000,3,2.0,Corvallis,1442,9583,1976,639,208,,Sold,,,http://www.redfin.com/OR/Corvallis/2780-NW-Monterey-Dr-97330/home/25894524,WVMLS,716758,N,Y,44.5942723,-123.2902686
PAST SALE,August-30-2016,Single Family Residential,4170 NW Tamarack,Corvallis,OR,97330-3322,320000,3,2.0,Timberhill,1405,7405,1978,593,228,,Sold,,,http://www.redfin.com/OR/Corvallis/4170-NW-Tamarack-Dr-97330/home/25895767,WVMLS,706553,N,Y,44.5961942,-123.2980243
PAST SALE,January-28-2016,Single Family Residential,2857 NW Audene,Corvallis,OR,97330,250000,3,2.0,Walnut West,1173,9148,1980,808,213,,Sold,,,http://www.redfin.com/OR/Corvallis/2857-NW-Audene-Dr-97330/home/25895918,WVMLS,698471,N,Y,44.5946929,-123.3037233
PAST SALE,February-1-2016,Single Family Residential,3616 NW Wisteria,Corvallis,OR,97330,400000,4,4.0,Timberhill 4th Add Ph 1,2729,7841,1980,804,147,,Sold,,,http://www.redfin.com/OR/Corvallis/3616-NW-Wisteria-Pl-97330/home/25896204,WVMLS,695770,N,Y,44.5977364,-123.292958
PAST SALE,May-15-2015,Single Family Residential,3828 NW Camas,Corvallis,OR,97330,315100,3,2.0,Timberhill,1604,7841,1972,1066,196,,Sold,,,http://www.redfin.com/OR/Corvallis/3828-NW-Camas-Pl-97330/home/25896932,WVMLS,688227,N,Y,44.594153,-123.2933415
PAST SALE,May-11-2016,Single Family Residential,3762 NW Chinquapin,Corvallis,OR,97330,277000,3,2.0,Timber Hill,1443,10018,1971,704,192,,Sold,,,http://www.redfin.com/OR/Corvallis/3762-NW-Chinquapin-Pl-97330/home/25896953,WVMLS,703147,N,Y,44.5934689,-123.2924079
PAST SALE,September-30-2015,Single Family Residential,2815 NW Glenwood,Corvallis,OR,97330,322500,4,2.0,Skyline West 2,2016,16553,1970,928,160,,Sold,,,http://www.redfin.com/OR/Corvallis/2815-NW-Glenwood-Dr-97330/home/25900190,WVMLS,693496,N,Y,44.5930482,-123.3206493
PAST SALE,January-21-2016,Single Family Residential,2605 NW Chinaberry,Corvallis,OR,97330,257500,3,2.0,Tamarack Village,1306,7405,1977,815,197,,Sold,,,http://www.redfin.com/OR/Corvallis/2605-NW-Chinaberry-Pl-97330/home/25898751,WVMLS,697687,N,Y,44.5934602,-123.2949592
PAST SALE,September-16-2016,Single Family Residential,2885 NW Duchess,Corvallis,OR,97330,335000,4,3.0,Corvallis,2040,11761,1976,576,164,,Sold,,,http://www.redfin.com/OR/Corvallis/2885-NW-Duchess-Pl-97330/home/25901237,WVMLS,705843,N,Y,44.5949495,-123.3014451
PAST SALE,February-17-2017,Single Family Residential,2940 NW Aspen,Corvallis,OR,97330,340000,2,2.0,Corvallis,2132,8276,1972,422,159,,Sold,,,http://www.redfin.com/OR/Corvallis/2940-NW-Aspen-St-97330/home/25901350,WVMLS,716760,N,Y,44.5954227,-123.2938496
PAST SALE,June-22-2015,Single Family Residential,5380 NW Lawrence,Corvallis,OR,97330,365000,3,2.0,Corvallis,1741,40946,1977,1028,210,,Sold,,,http://www.redfin.com/OR/Corvallis/5380-NW-Lawrence-Ave-97330/home/25902152,WVMLS,692113,N,Y,44.6020896,-123.3140601
PAST SALE,,Single Family Residential,3774 NW Arrowood Cir,Corvallis,OR,97330,320000,3,2.0,,1492,8712,1975,,214,,,,,http://www.redfin.com/OR/Corvallis/3774-NW-Arrowood-Cir-97330/home/25902234,,,N,Y,44.5956227,-123.2924986
PAST SALE,June-3-2015,Single Family Residential,3843 NW Arrowood,Corvallis,OR,97330,337000,4,3.0,Timberhill,1868,15246,1971,1047,180,,Sold,,,http://www.redfin.com/OR/Corvallis/3843-NW-Arrowood-Cir-97330/home/25902285,WVMLS,688830,N,Y,44.596353,-123.2931059
PAST SALE,October-3-2016,Single Family Residential,2979 NW Spurry,Corvallis,OR,97330,280000,3,2.0,Timberhill,1247,6534,1977,559,225,,Sold,,,http://www.redfin.com/OR/Corvallis/2979-NW-Spurry-Pl-97330/home/25906398,WVMLS,707778,N,Y,44.5957491,-123.2951925
PAST SALE,March-21-2016,Single Family Residential,4793 NW Amanda Pl,Corvallis,OR,97330,385000,3,2.5,Benton County,2057,11761,1991,755,187,,Sold,,,http://www.redfin.com/OR/Corvallis/4793-NW-Amanda-Pl-97330/home/25907279,RMLS,16634818,N,Y,44.5939629,-123.3050645
PAST SALE,December-8-2015,Single Family Residential,4766 NW Amanda Pl,Corvallis,OR,97330,264000,3,1.5,Benton County,1219,9583,1980,859,217,,Sold,,,http://www.redfin.com/OR/Corvallis/4766-NW-Amanda-Pl-97330/home/25907277,RMLS,15634054,N,Y,44.5936641,-123.3042506
PAST SALE,May-27-2016,Single Family Residential,2285 NW Kleinschmidt,Corvallis,OR,97330-2255,387600,3,3.0,Walnut Park,2045,8276,1990,688,190,,Sold,,,http://www.redfin.com/OR/Corvallis/2285-NW-Kleinschmidt-Pl-97330/home/25907312,WVMLS,702730,N,Y,44.589995,-123.3063108
PAST SALE,December-24-2015,Single Family Residential,3763 NW Camas,Corvallis,OR,97330-3414,385000,5,3.0,Timber Hill,2200,8712,1971,843,175,,Sold,,,http://www.redfin.com/OR/Corvallis/3763-NW-Camas-Pl-97330/home/25900323,WVMLS,697507,N,Y,44.5946124,-123.2926813
PAST SALE,March-5-2018,Single Family Residential,4139 NW Tamarack,Corvallis,OR,97330,350000,2,2.0,Sunrise Common,1606,4792,1993,41,218,,Sold,,,http://www.redfin.com/OR/Corvallis/4139-NW-Tamarack-Dr-97330/home/25914544,WVMLS,728381,N,Y,44.5949773,-123.29625
PAST SALE,April-5-2016,Single Family Residential,4113 NW Peppertree,Corvallis,OR,97330,366000,4,2.0,Timberhill 3rd Ph,1876,7841,1977,740,195,,Sold,,,http://www.redfin.com/OR/Corvallis/4113-NW-Peppertree-Pl-97330/home/25914600,WVMLS,698372,N,Y,44.5981342,-123.2969208
PAST SALE,April-4-2017,Single Family Residential,3115 NW Seneca Pl,Corvallis,OR,97330,385100,4,2.5,Benton County,1783,13939,1970,376,216,25,Sold,,,http://www.redfin.com/OR/Corvallis/3115-NW-Seneca-Pl-97330/home/25914988,RMLS,17629581,N,Y,44.5969028,-123.2916172
PAST SALE,September-3-2015,Single Family Residential,2857 NW Glenridge,Corvallis,OR,97330,275000,3,2.0,Wells E.C.,1782,21344,1900,955,154,,Sold,,,http://www.redfin.com/OR/Corvallis/2857-NW-Glenridge-Dr-97330/home/25915349,WVMLS,691378,N,Y,44.5946352,-123.3021557
PAST SALE,August-11-2016,Single Family Residential,2678 NW Ginseng,Corvallis,OR,97330-3312,315000,3,3.0,Corvallis,1638,5663,1989,612,192,,Sold,,,http://www.redfin.com/OR/Corvallis/2678-NW-Ginseng-Pl-97330/home/25916719,WVMLS,704904,N,Y,44.5945522,-123.2969906
PAST SALE,May-18-2017,Single Family Residential,4182 NW Jasmine,Corvallis,OR,97330,362000,3,3.0,Timberhill 3rd Phase 1,1986,9148,1977,332,182,,Sold,,,http://www.redfin.com/OR/Corvallis/4182-NW-Jasmine-Pl-97330/home/25917490,WVMLS,717337,N,Y,44.5967065,-123.2980653
PAST SALE,August-19-2016,Single Family Residential,4156 NW Peppertree,Corvallis,OR,97330,383500,4,2.0,Timberhill 3rd PH.,1926,8276,1977,604,199,,Sold,,,http://www.redfin.com/OR/Corvallis/4156-NW-Peppertree-Pl-97330/home/25917499,WVMLS,709123,N,Y,44.5976743,-123.2975812
PAST SALE,July-27-2015,Single Family Residential,2600 NW Fireweed,Corvallis,OR,97330,222000,3,2.0,Tamarack,1117,6098,1978,993,199,,Sold,,,http://www.redfin.com/OR/Corvallis/2600-NW-Fireweed-Pl-97330/home/25917704,WVMLS,681808,N,Y,44.5934952,-123.2965149
PAST SALE,,Single Family Residential,3210 NW Arrowood Cir,Corvallis,OR,97330,375000,4,2.0,,2024,10019,1976,,185,,,,,http://www.redfin.com/OR/Corvallis/3210-NW-Arrowood-Cir-97330/home/25917897,,,N,Y,44.5959397,-123.2896853
PAST SALE,October-21-2015,Single Family Residential,3271 NW Huckleberry,Corvallis,OR,97330,360000,3,3.0,"Timberhill 4th, Phase 2",1872,7841,1994,907,192,,Sold,,,http://www.redfin.com/OR/Corvallis/3271-NW-Huckleberry-Pl-97330/home/25918766,WVMLS,693481,N,Y,44.598921,-123.2905817
PAST SALE,May-27-2016,Single Family Residential,3072 NW Thistle Pl,Corvallis,OR,97330,350000,3,2.0,Benton County,1612,9583,1977,688,217,13,Sold,,,http://www.redfin.com/OR/Corvallis/3072-NW-Thistle-Pl-97330/home/25918922,RMLS,16694155,N,Y,44.5969688,-123.2943722
PAST SALE,March-31-2016,Single Family Residential,3684 NW Twinberry,Corvallis,OR,97330,355000,4,3.0,Timberhill 4th Phase 1,2098,9583,1981,745,169,,Sold,,,http://www.redfin.com/OR/Corvallis/3684-NW-Twinberry-Pl-97330/home/25920003,WVMLS,697505,N,Y,44.5985981,-123.293845
PAST SALE,February-17-2017,Single Family Residential,4189 NW Bittersweet,Corvallis,OR,97330,306000,3,2.0,Timberhill 3rd Phase 1,1240,6970,1977,422,247,,Sold,,,http://www.redfin.com/OR/Corvallis/4189-NW-Bittersweet-Pl-97330/home/25923627,WVMLS,712687,N,Y,44.5960279,-123.2961906
PAST SALE,May-21-2015,Single Family Residential,4903 NW Zinnia,Corvallis,OR,97330,385000,4,3.0,Suncrest Phase 2B,2182,3920,2004,1060,176,,Sold,,,http://www.redfin.com/OR/Corvallis/4903-NW-Zinnia-Pl-97330/home/25923672,WVMLS,686756,N,Y,44.5949164,-123.3095484
PAST SALE,March-14-2017,Single Family Residential,3921 NW Tamarack,Corvallis,OR,97330,315500,3,2.0,Timberhill 3rd ph 2,1434,6970,1977,397,220,,Sold,,,http://www.redfin.com/OR/Corvallis/3921-NW-Tamarack-Dr-97330/home/25907063,WVMLS,714431,N,Y,44.594323,-123.294548
PAST SALE,July-8-2016,Single Family Residential,4188 NW Tamarack,Corvallis,OR,97330,330000,3,2.0,Corvallis,1283,9148,1978,646,257,,Sold,,,http://www.redfin.com/OR/Corvallis/4188-NW-Tamarack-Dr-97330/home/25927956,WVMLS,707599,N,Y,44.5967382,-123.2969834
PAST SALE,August-5-2016,Single Family Residential,4141 NW Peppertree,Corvallis,OR,97330,381000,3,2.0,Corvallis,1911,8712,1978,618,199,,Sold,,,http://www.redfin.com/OR/Corvallis/4141-NW-Peppertree-Pl-97330/home/25928624,WVMLS,704439,N,Y,44.5980857,-123.29756
PAST SALE,,Single Family Residential,3090 NW Manzanita Pl,Corvallis,OR,97330,328000,3,2.0,,1690,13068,2007,,194,,,,,http://www.redfin.com/OR/Corvallis/3090-NW-Manzanita-Pl-97330/home/25925445,,,N,Y,44.5956262,-123.2881152
PAST SALE,November-4-2016,Single Family Residential,3400 NW Deer Run,Corvallis,OR,97330,397000,4,2.0,Corvallis,1920,177289,2006,527,207,,Sold,,,http://www.redfin.com/OR/Corvallis/3400-NW-Deer-Run-St-97330/home/25926403,WVMLS,713174,N,Y,44.5998642,-123.3116618
PAST SALE,October-28-2016,Single Family Residential,3119 NW Greenbriar,Corvallis,OR,97330,340000,3,2.0,Timberhill 2nd,1698,7841,1976,534,200,,Sold,,,http://www.redfin.com/OR/Corvallis/3119-NW-Greenbriar-Pl-97330/home/25930684,WVMLS,713419,N,Y,44.5971781,-123.2899778
PAST SALE,July-29-2016,Single Family Residential,2672 NW Ginseng,Corvallis,OR,97330,375000,4,3.0,Ginseng Tracts,1989,6534,1990,625,189,,Sold,,,http://www.redfin.com/OR/Corvallis/2672-NW-Ginseng-Pl-97330/home/25930699,WVMLS,705627,N,Y,44.5944595,-123.2971497
