SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-17-2017,Single Family Residential,333 S 15th,Philomath,OR,97370,77000,1,1.0,Philomath,928,9583,1940,149,83,,Sold,,,http://www.redfin.com/OR/Philomath/333-S-15th-St-97370/home/25895048,WVMLS,726260,N,Y,44.5369758,-123.3646881
PAST SALE,,Single Family Residential,228 Mount Union Ave,Philomath,OR,97370,250000,3,2.0,,1660,14375,1976,,151,,,,,http://www.redfin.com/OR/Philomath/228-Mount-Union-Ave-97370/home/25908015,,,N,Y,44.5381688,-123.3349017
PAST SALE,February-16-2016,Single Family Residential,3004 Southwood,Philomath,OR,97370,295000,3,2.0,Southwood Park 2nd,1440,13939,1982,789,205,,Sold,,,http://www.redfin.com/OR/Philomath/3004-Southwood-Dr-97370/home/25925044,WVMLS,698662,N,Y,44.535199,-123.340005
PAST SALE,,Single Family Residential,2011 W Hills Rd,Philomath,OR,97370,358000,3,1.0,,1428,42253,1949,,251,,,,,http://www.redfin.com/OR/Philomath/2011-W-Hills-Rd-97370/home/25914665,,,N,Y,44.555957,-123.357426
PAST SALE,August-7-2015,Single Family Residential,719 SW 57th,Corvallis,OR,97333,371955,3,3.0,Sparrow Hill,2106,5227,2015,982,177,,Sold,,,http://www.redfin.com/OR/Corvallis/719-SW-57th-St-97333/home/25913293,WVMLS,687235,N,Y,44.5592789,-123.315933
PAST SALE,February-14-2018,Single Family Residential,564 Dampier,Philomath,OR,97370-9368,298000,3,2.0,Westbrook Phase 1,1848,8276,2002,60,161,,Sold,,,http://www.redfin.com/OR/Philomath/564-Dampier-Dr-97370/home/25900117,WVMLS,727643,N,Y,44.5416519,-123.3797858
PAST SALE,September-15-2017,Single Family Residential,7825 NW Cardwell Hl,Corvallis,OR,97330-2802,357500,4,2.0,Corvallis,2128,46609,1968,212,168,,Sold,,,http://www.redfin.com/OR/Corvallis/7825-NW-Cardwell-Hill-Dr-97330/home/25903331,WVMLS,720309,N,Y,44.589099,-123.340802
PAST SALE,February-26-2018,Single Family Residential,3008 Maplewood,Philomath,OR,97370,295000,3,3.0,Neabeack,1963,16988,1999,48,150,,Sold,,,http://www.redfin.com/OR/Philomath/3008-Maplewood-Ct-97370/home/25910201,WVMLS,728093,N,Y,44.539561,-123.339214
PAST SALE,February-10-2016,Single Family Residential,228 N 13th,Philomath,OR,97370,173000,,2.0,City of Philomath,2428,8712,1870,795,71,,Sold,,,http://www.redfin.com/OR/Philomath/228-N-13th-St-97370/home/25908914,WVMLS,694513,N,Y,44.5418077,-123.3679798
PAST SALE,November-15-2017,Single Family Residential,2891 West Hls,Philomath,OR,97370,201000,3,1.0,Philomath,1297,28750,1958,151,155,,Sold,,,http://www.redfin.com/OR/Philomath/2891-West-Hls-97370/home/144151508,WVMLS,725820,N,Y,44.540121,-123.3676014
PAST SALE,,Single Family Residential,24577 Gellatly Way,Philomath,OR,97370,250000,3,2.0,,1900,134600,1974,,132,,,,,http://www.redfin.com/OR/Philomath/24577-Gellatly-Way-97370/home/25905767,,,N,Y,44.535224,-123.394647
PAST SALE,,Single Family Residential,1669 Wooded Knolls Dr,Philomath,OR,97370,185000,4,3.5,,4300,71438,2007,,43,,,,,http://www.redfin.com/OR/Philomath/1669-Wooded-Knolls-Dr-97370/home/25898765,,,N,Y,44.558221,-123.360688
PAST SALE,July-12-2017,Single Family Residential,317 Adelaide Dr,Philomath,OR,97370,205775,3,2.0,Benton County,1224,6534,1998,277,168,,Sold,,,http://www.redfin.com/OR/Philomath/317-Adelaide-Dr-97370/home/25931546,RMLS,17637553,N,Y,44.543898,-123.377978
PAST SALE,July-10-2017,Single Family Residential,321 Topaz,Philomath,OR,97370,262000,3,2.0,West Brook Phase II,1352,7405,2006,279,194,,Sold,,,http://www.redfin.com/OR/Philomath/321-Topaz-St-97370/home/25928945,WVMLS,718216,N,Y,44.543254,-123.381169
PAST SALE,July-12-2017,Single Family Residential,2720 NW Glenwood,Corvallis,OR,97330-3136,395000,4,2.0,Skyline West #3,2157,18295,1976,277,183,,Sold,,,http://www.redfin.com/OR/Corvallis/2720-NW-Glenwood-Dr-97330/home/25925372,WVMLS,718707,N,Y,44.5910443,-123.3224398
PAST SALE,,Single Family Residential,5668 SW Bluestem Pl,Corvallis,OR,97333,301500,3,2.0,,1345,8712,1995,,224,,,,,http://www.redfin.com/OR/Corvallis/5668-SW-Bluestem-Pl-97333/home/25917549,,,N,Y,44.5458184,-123.3178736
PAST SALE,July-20-2016,Single Family Residential,6294 Chestnut,Corvallis,OR,97333,336500,3,3.0,Grand Oaks,2004,3050,2002,634,168,,Sold,,,http://www.redfin.com/OR/Corvallis/6294-Chestnut-Dr-97333/home/25924752,WVMLS,697725,N,Y,44.5585533,-123.3235053
PAST SALE,October-30-2015,Single Family Residential,844 Marilyn,Philomath,OR,97370,295000,3,3.0,Philomath,2142,10019,2004,898,138,,Sold,,,http://www.redfin.com/OR/Philomath/844-Marilyn-Dr-97370/home/25930398,WVMLS,693961,N,Y,44.546817,-123.374156
PAST SALE,November-28-2016,Single Family Residential,5840 SW West Hls,Corvallis,OR,97333,390000,3,3.0,Corvallis,2900,31363,1971,503,134,,Sold,,,http://www.redfin.com/OR/Corvallis/5840-SW-West-Hills-Rd-97333/home/25918448,WVMLS,710942,N,Y,44.556001,-123.317476
PAST SALE,,Single Family Residential,508 Cedar Pl,Philomath,OR,97370,240000,3,3.0,,1790,7841,1992,,134,,,,,http://www.redfin.com/OR/Philomath/508-Cedar-Pl-97370/home/25908051,,,N,Y,44.5361131,-123.3661546
PAST SALE,August-28-2015,Single Family Residential,1620 College,Philomath,OR,97370,142000,4,1.0,Philomath,1252,8712,1912,961,113,,Sold,,,http://www.redfin.com/OR/Philomath/1620-College-St-97370/home/55341229,WVMLS,691477,N,Y,44.5408813,-123.3627051
PAST SALE,August-12-2016,Single Family Residential,1022 Main,Philomath,OR,97370-2014,220000,3,1.0,Philomath,1676,8712,1937,611,131,,Sold,,,http://www.redfin.com/OR/Philomath/1022-Main-St-97370/home/55594402,WVMLS,705785,N,Y,44.5399643,-123.3717498
PAST SALE,,Single Family Residential,8400 NW Antler Dr,Corvallis,OR,97330,300000,2,1.5,,1176,56628,1995,,255,,,,,http://www.redfin.com/OR/Corvallis/8400-NW-Antler-Dr-97330/home/25923931,,,N,Y,44.591191,-123.347571
PAST SALE,May-15-2015,Single Family Residential,586 Canberra,Philomath,OR,97370,282500,,2.0,Philomath,2700,8276,1995,1066,105,,Sold,,,http://www.redfin.com/OR/Philomath/586-Canberra-Dr-97370/home/25926963,WVMLS,690945,N,Y,44.544057,-123.379223
PAST SALE,April-2-2018,Single Family Residential,35577 Swordfern Rdg,Philomath,OR,97370,150000,4,2.0,Swordfern Ridge,1980,179500,2018,13,76,,Sold,,,http://www.redfin.com/OR/Philomath/35577-Swordfern-Rdg-97370/home/144584381,WVMLS,727782,N,Y,44.540121,-123.3676014
PAST SALE,September-9-2016,Single Family Residential,414 S 31st,Philomath,OR,97370,236000,2,2.0,Philomath,1760,9583,1979,583,134,,Sold,,,http://www.redfin.com/OR/Philomath/414-S-31st-St-97370/home/25898938,WVMLS,707224,N,Y,44.536657,-123.339956
PAST SALE,January-25-2017,Single Family Residential,2037 Applegate,Philomath,OR,97370-9354,250000,4,2.0,Philomath,1904,7841,1886,445,131,,Sold,,,http://www.redfin.com/OR/Philomath/2037-Applegate-St-97370/home/25916030,WVMLS,711240,N,Y,44.5391335,-123.3563836
PAST SALE,March-24-2016,Single Family Residential,706 Grouse,Philomath,OR,97370,217000,3,2.0,Quail Glenn,1308,6098,2001,752,166,,Sold,,,http://www.redfin.com/OR/Philomath/706-Grouse-Pl-97370/home/25927358,WVMLS,699948,N,Y,44.5462875,-123.3723373
PAST SALE,April-17-2015,Single Family Residential,578 Pioneer,Philomath,OR,97370,227000,3,2.0,Partition Plat 2001-14,1253,9583,2001,1094,181,,Sold,,,http://www.redfin.com/OR/Philomath/578-Pioneer-St-97370/home/25928238,WVMLS,686496,N,Y,44.5425059,-123.379647
PAST SALE,December-10-2015,Single Family Residential,6205 NW Fair Oaks,Corvallis,OR,97330,354400,4,3.0,Skyline West #4,2241,25265,1975,857,158,,Sold,,,http://www.redfin.com/OR/Corvallis/6205-NW-Fair-Oaks-Dr-97330/home/25897361,WVMLS,694388,N,Y,44.5904509,-123.3201844
PAST SALE,July-14-2016,Single Family Residential,1036 Main,Philomath,OR,97370,254175,4,3.0,Philomath,2392,2392,1911,640,106,,Sold,,,http://www.redfin.com/OR/Philomath/1036-Main-St-97370/home/91252588,WVMLS,702307,N,Y,44.539876,-123.371372
PAST SALE,May-4-2017,Single Family Residential,891 N 12th,Philomath,OR,97370,262000,3,2.0,Philomath,1310,5663,2017,346,200,,Sold,,,http://www.redfin.com/OR/Philomath/891-N-12th-St-97370/home/113384243,WVMLS,715493,N,Y,44.5493602,-123.3688404
PAST SALE,September-30-2015,Single Family Residential,366 Sunshine,Philomath,OR,97370,387280,4,3.0,Starlight Village,3012,34848,2006,928,129,,Sold,,,http://www.redfin.com/OR/Philomath/366-Sunshine-Ave-97370/home/25729198,WVMLS,693683,N,Y,44.543632,-123.38337
PAST SALE,December-13-2017,Single Family Residential,564 Amethyst,Philomath,OR,97370,267000,3,2.0,Westbrook Phase II,1326,7405,2004,123,201,,Sold,,,http://www.redfin.com/OR/Philomath/564-Amethyst-Ave-97370/home/25922868,WVMLS,725936,N,Y,44.5423284,-123.3801858
PAST SALE,December-15-2017,Single Family Residential,332 S 19th,Philomath,OR,97355,236000,2,1.0,Rose Park,1196,7405,1938,121,197,,Sold,,,http://www.redfin.com/OR/Philomath/332-S-19th-St-97370/home/25924547,WVMLS,726505,N,Y,44.5374493,-123.3592911
PAST SALE,,Single Family Residential,2521 Applegate St,Philomath,OR,97370,218000,3,2.0,,1464,10454,1972,,149,,,,,http://www.redfin.com/OR/Philomath/2521-Applegate-St-97370/home/25930358,,,N,Y,44.5394846,-123.3475798
PAST SALE,June-16-2015,Single Family Residential,2488 Newgate,Philomath,OR,97370,340000,3,3.0,Philomath,1912,147668,1973,1034,178,,Sold,,,http://www.redfin.com/OR/Philomath/2488-Newgate-Dr-97370/home/25931291,WVMLS,691703,N,Y,44.560774,-123.34796
PAST SALE,,Single Family Residential,1649 SW Stanford St,Corvallis,OR,97333,247000,3,2.5,,1488,1307,2006,,166,,,,,http://www.redfin.com/OR/Corvallis/1649-SW-Stanford-St-97333/home/25930569,,,N,Y,44.5487449,-123.312989
PAST SALE,,Single Family Residential,100 Cooper Ln,Philomath,OR,97370,225000,4,2.0,,1748,8712,1960,,129,,,,,http://www.redfin.com/OR/Philomath/100-Cooper-Ln-97370/home/25926078,,,N,Y,44.535427,-123.365288
PAST SALE,July-1-2015,Single Family Residential,6298 Grand Oaks H #302,Corvallis,OR,97333,194900,2,2.0,Corvallis,994,871,2005,1019,196,,Sold,,,http://www.redfin.com/OR/Corvallis/6298-SW-Grand-Oaks-Dr-97333/unit-302/home/25912545,WVMLS,689760,N,Y,44.5583569,-123.3254507
PAST SALE,April-29-2016,Single Family Residential,305 Tasman,Philomath,OR,97370,220000,3,2.0,Canberra,1175,10454,1993,716,187,,Sold,,,http://www.redfin.com/OR/Philomath/305-Tasman-Pl-97370/home/25917684,WVMLS,701894,N,Y,44.543262,-123.378914
PAST SALE,April-23-2015,Single Family Residential,2835 NW Glenwood,Corvallis,OR,97330,353750,4,3.0,Skyline West,2930,16988,1965,1088,121,,Sold,,,http://www.redfin.com/OR/Corvallis/2835-NW-Glenwood-Dr-97330/home/25894297,WVMLS,689478,N,Y,44.59371,-123.320436
PAST SALE,July-31-2017,Single Family Residential,331 Benton Vw,Philomath,OR,97370,360000,3,2.0,Philomath,2000,13504,1972,258,180,,Sold,,,http://www.redfin.com/OR/Philomath/331-Benton-View-Dr-97370/home/25919054,WVMLS,722829,N,Y,44.538328,-123.336897
PAST SALE,June-14-2016,Single Family Residential,473 S 27th,Philomath,OR,97370,226000,3,1.0,Philomath,1008,6970,1976,670,224,,Sold,,,http://www.redfin.com/OR/Philomath/473-S-27th-St-97370/home/25930592,WVMLS,703315,N,Y,44.5387119,-123.343374
PAST SALE,July-5-2017,Single Family Residential,5595 NW Fair Oaks,Corvallis,OR,97330,360000,4,3.0,Skyline West,2002,14375,1981,284,180,,Sold,,,http://www.redfin.com/OR/Corvallis/5595-NW-Fair-Oaks-Dr-97330/home/25903293,WVMLS,717459,N,Y,44.589259,-123.314655
PAST SALE,July-13-2015,Single Family Residential,436 29th,Philomath,OR,97370,205000,4,2.0,Ash-Brook Estates 2nd,1525,7405,1976,1007,134,,Sold,,,http://www.redfin.com/OR/Philomath/436-29th-Pl-97370/home/25928223,WVMLS,688276,N,Y,44.538846,-123.342088
PAST SALE,July-31-2015,Single Family Residential,456 College,Philomath,OR,97370,149660,3,2.0,Philomath,1064,5663,2009,989,141,,Sold,,,http://www.redfin.com/OR/Philomath/456-College-St-97370/home/25898168,WVMLS,681932,N,Y,44.5410071,-123.380676
PAST SALE,June-2-2016,Single Family Residential,530 Starlight,Philomath,OR,97370,370000,3,3.0,Starlight Summit,1992,7841,2010,682,186,,Sold,,,http://www.redfin.com/OR/Philomath/530-Coastal-View-Dr-97370/home/25726941,WVMLS,702999,N,Y,44.545114,-123.379919
PAST SALE,May-22-2015,Single Family Residential,1428 Applegate,Philomath,OR,97370,122500,3,1.0,Farming lts-Philomath,1056,5663,1969,1059,116,,Sold,,,http://www.redfin.com/OR/Philomath/1428-Applegate-St-97370/home/25895409,WVMLS,687481,N,Y,44.5388294,-123.3655322
PAST SALE,June-1-2015,Single Family Residential,707 Bobwhite,Philomath,OR,97370,179900,3,3.0,Philomath,1246,2614,1997,1049,144,,Sold,,,http://www.redfin.com/OR/Philomath/707-Bobwhite-Pl-97370/home/25932571,WVMLS,687845,N,Y,44.546312,-123.372723
PAST SALE,January-8-2016,Single Family Residential,2657 Newton,Philomath,OR,97370,186400,3,2.0,Ash-Brook Estates,1455,6098,1977,828,128,,Sold,,,http://www.redfin.com/OR/Philomath/2657-Newton-St-97370/home/25919124,WVMLS,696071,N,Y,44.5409876,-123.3453457
PAST SALE,September-16-2016,Single Family Residential,3200 Southwood,Philomath,OR,97370,360000,3,3.0,Southwood Park,2494,10019,1993,576,144,,Sold,,,http://www.redfin.com/OR/Philomath/3200-Southwood-Dr-97370/home/25907822,WVMLS,701696,N,Y,44.535128,-123.338225
PAST SALE,March-16-2016,Single Family Residential,6235 SW Arbor Grv,Corvallis,OR,97333,283000,2,3.0,Corvallis,1518,3485,1999,760,186,,Sold,,,http://www.redfin.com/OR/Corvallis/6235-SW-Arbor-Grove-Dr-97333/home/25897719,WVMLS,701613,N,Y,44.5587855,-123.3224324
PAST SALE,June-30-2017,Single Family Residential,1253 Houser,Philomath,OR,97370,237500,3,3.0,Philomath,1372,5227,1935,289,173,,Sold,,,http://www.redfin.com/OR/Philomath/1253-Houser-Ln-97370/home/25898157,WVMLS,715502,N,Y,44.549506,-123.368535
PAST SALE,,Vacant Land,575 Coastal View Dr,Philomath,OR,97370,89100,,,,,12632,,,,,,,,http://www.redfin.com/OR/Philomath/575-Coastal-View-Dr-97370/home/25731684,,,N,Y,44.545495,-123.378057
PAST SALE,,Single Family Residential,1704 Applegate St,Philomath,OR,97370,108423,3,2.0,,1432,5663,1905,,76,,,,,http://www.redfin.com/OR/Philomath/1704-Applegate-St-97370/home/25916017,,,N,Y,44.5387419,-123.3611337
PAST SALE,August-17-2017,Single Family Residential,5545 NW Oak Crk,Corvallis,OR,97330,166250,1,1.0,M & B,683,8712,1940,241,243,,Sold,,,http://www.redfin.com/OR/Corvallis/5545-NW-Oak-Creek-Dr-97330/home/25916055,WVMLS,716876,N,Y,44.571155,-123.314175
PAST SALE,August-6-2015,Single Family Residential,304 Tasman,Philomath,OR,97370,265000,4,3.0,Canberra,1843,16117,1993,983,144,,Sold,,,http://www.redfin.com/OR/Philomath/304-Tasman-Pl-97370/home/25922131,WVMLS,691075,N,Y,44.543595,-123.379824
PAST SALE,September-21-2017,Single Family Residential,1603 Applegate,Philomath,OR,97370,206000,5,1.0,Philomath,1621,12197,1900,206,127,,Sold,,,http://www.redfin.com/OR/Philomath/1603-Applegate-St-97370/home/143090792,WVMLS,722217,N,Y,44.5391858,-123.3631216
PAST SALE,,Single Family Residential,1166 W Hills Rd,Philomath,OR,97370,385000,3,1.5,,1344,47916,1967,,286,,,,,http://www.redfin.com/OR/Philomath/1166-W-Hills-Rd-97370/home/25928739,,,N,Y,44.554849,-123.367582
PAST SALE,,Single Family Residential,782 S 13th St,Philomath,OR,97370,200000,4,1.0,,1608,217800,1922,,124,,,,,http://www.redfin.com/OR/Philomath/782-S-13th-St-97370/home/25916263,,,N,Y,44.533123,-123.36885
PAST SALE,May-16-2016,Single Family Residential,568 N 12th,Philomath,OR,97370,255000,3,2.0,Philomath,1512,8712,2016,699,169,,Sold,,,http://www.redfin.com/OR/Philomath/568-N-12th-St-97370/home/104226049,WVMLS,701972,N,Y,44.5450549,-123.3697798
PAST SALE,November-6-2017,Single Family Residential,5544 SW Otana,Corvallis,OR,97333,329000,3,2.0,Barley Hill ph 2,1617,6098,1996,160,203,,Sold,,,http://www.redfin.com/OR/Corvallis/5544-SW-Otana-Pl-97333/home/25908998,WVMLS,721815,N,Y,44.548102,-123.3154732
PAST SALE,September-28-2015,Single Family Residential,390 Sunshine,Philomath,OR,97370,388885,4,2.0,Philomath,2652,27443,2015,930,147,,Sold,,,http://www.redfin.com/OR/Philomath/390-Sunshine-Ave-97370/home/25731693,WVMLS,696721,N,Y,44.544548,-123.383344
PAST SALE,January-21-2016,Single Family Residential,421 Dampier,Philomath,OR,97370,220000,3,2.0,Westbrook II,1232,7405,2004,815,179,,Sold,,,http://www.redfin.com/OR/Philomath/421-Dampier-Dr-97370/home/25933136,WVMLS,698294,N,Y,44.542026,-123.3809813
PAST SALE,June-14-2017,Single Family Residential,1543 Main,Philomath,OR,97370,200000,2,2.0,Brown's Addition,1305,74148,1945,305,153,,Sold,,,http://www.redfin.com/OR/Philomath/1543-Main-St-97370/home/113820598,WVMLS,717502,N,Y,44.540292,-123.3636668
PAST SALE,October-21-2016,Single Family Residential,724 McCall,Philomath,OR,97370,240000,3,2.0,Philomath,1128,7405,1999,541,213,,Sold,,,http://www.redfin.com/OR/Philomath/724-McCall-Way-97370/home/25928201,WVMLS,711550,N,Y,44.532703,-123.358279
PAST SALE,,Single Family Residential,109 Cooper Ln,Philomath,OR,97370,140000,3,1.0,,1176,10019,1949,,119,,,,,http://www.redfin.com/OR/Philomath/109-Cooper-Ln-97370/home/25895140,,,N,Y,44.535145,-123.366252
PAST SALE,April-29-2016,Single Family Residential,701 Bobwhite,Philomath,OR,97370,197000,3,3.0,Quail Glenn,1246,3485,1997,716,158,,Sold,,,http://www.redfin.com/OR/Philomath/701-Bobwhite-Pl-97370/home/25899394,WVMLS,700994,N,Y,44.5460939,-123.372755
PAST SALE,July-31-2015,Single Family Residential,700 Grouse,Philomath,OR,97370,180000,3,3.0,Philomath,1276,3485,1997,989,141,,Sold,,,http://www.redfin.com/OR/Philomath/700-Grouse-Pl-97370/home/25899401,WVMLS,690101,N,Y,44.546093,-123.372312
PAST SALE,May-2-2017,Single Family Residential,8315 NW Oxbow Dr,Corvallis,OR,97330,349900,3,2.0,Benton County,1374,80586,1974,348,255,,Sold,,,http://www.redfin.com/OR/Corvallis/8315-NW-Oxbow-Dr-97330/home/25916844,RMLS,17311807,N,Y,44.58702,-123.347733
PAST SALE,June-12-2015,Single Family Residential,1544 Main,Philomath,OR,97370,158000,4,1.0,Browns,2384,10890,1917,1038,66,,Sold,,,http://www.redfin.com/OR/Philomath/1544-Main-St-97370/home/69378920,WVMLS,687744,N,Y,44.5397279,-123.363592
PAST SALE,,Single Family Residential,1350 Houser Ln,Philomath,OR,97370,190000,1,1.0,,970,111514,2001,,196,,,,,http://www.redfin.com/OR/Philomath/1350-Houser-Ln-97370/home/25912394,,,N,Y,44.548972,-123.365476
PAST SALE,,Single Family Residential,124 S 21st St,Philomath,OR,97370,80000,3,2.0,,1990,8276,2016,,40,,,,,http://www.redfin.com/OR/Philomath/124-S-21st-St-97370/home/25898336,,,N,Y,44.5394018,-123.3563735
PAST SALE,July-15-2016,Single Family Residential,564 N 12th,Philomath,OR,97370,272400,3,2.0,Philomath,1461,7841,2016,639,186,,Sold,,,http://www.redfin.com/OR/Philomath/564-N-12th-St-97370/home/104226050,WVMLS,705572,N,Y,44.5448567,-123.369582
PAST SALE,,Single Family Residential,662 N 12th St,Philomath,OR,97370,110000,3,2.5,,2052,26136,2016,,54,,,,,http://www.redfin.com/OR/Philomath/662-N-12th-St-97370/home/65624413,,,N,Y,44.5403683,-123.3695272
PAST SALE,,Single Family Residential,512 College St,Philomath,OR,97370,182500,3,2.5,,1322,2614,2014,,138,,,,,http://www.redfin.com/OR/Philomath/512-College-St-97370/home/104226076,,,N,Y,44.5409751,-123.3801516
PAST SALE,October-4-2017,Single Family Residential,24076 Highway 20,Philomath,OR,97370,217500,2,2.0,Philomath,1465,162479,1942,193,148,,Sold,,,http://www.redfin.com/OR/Philomath/24076-Highway-20-97370/home/143986796,WVMLS,718516,N,Y,44.540121,-123.3676014
PAST SALE,,Single Family Residential,8174 NW Oxbow Dr,Corvallis,OR,97330,120000,3,2.5,,3070,94961,1994,,39,,,,,http://www.redfin.com/OR/Corvallis/8174-NW-Oxbow-Dr-97330/home/25903322,,,N,Y,44.587247,-123.344678
