SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-7-2015,Single Family Residential,2675 NE Pilkington,Corvallis,OR,97330,260000,2,2.0,Corvallis,2380,23087,1954,1074,109,,Sold,,,http://www.redfin.com/OR/Corvallis/2675-NE-Pilkington-Ave-97330/home/25932450,WVMLS,687312,N,Y,44.5996219,-123.220648
PAST SALE,July-12-2016,Single Family Residential,1860 NE Noble,Corvallis,OR,97330,325000,3,2.0,Corvallis,1880,14810,1977,642,173,,Sold,,,http://www.redfin.com/OR/Corvallis/1860-NE-Noble-Ave-97330/home/25916669,WVMLS,709970,N,Y,44.594318,-123.231322
PAST SALE,June-19-2015,Single Family Residential,984 NE Angelee,Corvallis,OR,97330,298500,3,2.0,Conifer Village 5th Phase,1951,6970,1993,1031,153,,Sold,,,http://www.redfin.com/OR/Corvallis/984-NE-Angelee-Pl-97330/home/25727462,WVMLS,689362,N,Y,44.593136,-123.237097
PAST SALE,June-9-2015,Single Family Residential,1029 NW Charlemagne,Corvallis,OR,97330,200000,2,2.0,Charlemagne Heights,1248,2614,1981,1041,160,,Sold,,,http://www.redfin.com/OR/Corvallis/1029-NW-Charlemagne-Pl-97330/home/25843084,WVMLS,689080,N,Y,44.597966,-123.263519
PAST SALE,,Single Family Residential,6637 NW Niagara Dr,Corvallis,OR,97330,355000,3,2.5,,2921,82764,1997,,122,,,,,http://www.redfin.com/OR/Corvallis/6637-NW-Niagara-Dr-97330/home/25907165,,,N,Y,44.6411582,-123.2697821
PAST SALE,,Single Family Residential,805 NE Granger Ave,Corvallis,OR,97330,331871,3,2.0,,1648,55757,1970,,201,,,,,http://www.redfin.com/OR/Corvallis/805-NE-Granger-Ave-97330/home/25918527,,,N,Y,44.629073,-123.237121
PAST SALE,,Single Family Residential,125 NE Powderhorn Dr,Corvallis,OR,97330,170000,3,1.5,,1227,4792,1997,,139,,,,,http://www.redfin.com/OR/Corvallis/125-NE-Powderhorn-Dr-97330/home/25896358,,,N,Y,44.59973,-123.247636
PAST SALE,,Single Family Residential,444 NW Survista Ave,Corvallis,OR,97330,322000,3,2.0,,1549,10454,1972,,208,,,,,http://www.redfin.com/OR/Corvallis/444-NW-Survista-Ave-97330/home/25920193,,,N,Y,44.5984037,-123.2533334
PAST SALE,February-12-2018,Single Family Residential,451 NW Hemlock,Corvallis,OR,97330,366900,3,2.0,Corvallis,1858,9148,1967,62,197,,Sold,,,http://www.redfin.com/OR/Corvallis/451-NW-Hemlock-Ave-97330/home/25901072,WVMLS,726804,N,Y,44.5953094,-123.2527831
PAST SALE,,Single Family Residential,1101 NE Sorrel Pl #100,Corvallis,OR,97330,225000,,,,1892,4356,2016,,119,,,,,http://www.redfin.com/OR/Corvallis/1101-NE-Sorrel-Pl-97330/unit-100/home/44586317,,,N,Y,44.5922925,-123.2399607
PAST SALE,,Single Family Residential,2150 NE Conifer Blvd,Corvallis,OR,97330,200000,4,2.5,,1855,43560,1972,,108,,,,,http://www.redfin.com/OR/Corvallis/2150-NE-Conifer-Blvd-97330/home/25901242,,,N,Y,44.597,-123.22785
PAST SALE,,Single Family Residential,945 NW Meadow View Dr,Corvallis,OR,97330,280000,3,1.5,,1632,33106,1968,,172,,,,,http://www.redfin.com/OR/Corvallis/945-NW-Meadow-View-Dr-97330/home/25901756,,,N,Y,44.634023,-123.259757
PAST SALE,,Single Family Residential,3310 NE Canterbury Cir,Corvallis,OR,97330,203000,3,1.0,,912,10890,1970,,223,,,,,http://www.redfin.com/OR/Corvallis/3310-NE-Canterbury-Cir-97330/home/25894401,,,N,Y,44.6014221,-123.2403304
PAST SALE,,Single Family Residential,3435 NE Canterbury Cir,Corvallis,OR,97330,225000,3,1.0,,924,10019,1970,,244,,,,,http://www.redfin.com/OR/Corvallis/3435-NE-Canterbury-Cir-97330/home/25932529,,,N,Y,44.6027803,-123.2383752
PAST SALE,June-19-2015,Single Family Residential,603 NW Maxine,Corvallis,OR,97330,242000,3,2.0,Jay Harmon,1174,8712,1974,1031,206,,Sold,,,http://www.redfin.com/OR/Corvallis/603-NW-Maxine-Ave-97330/home/25920680,WVMLS,689376,N,Y,44.5979333,-123.2548914
PAST SALE,,Single Family Residential,340 NE Cambridge Cir,Corvallis,OR,97330,185000,3,2.0,,1982,14810,1965,,93,,,,,http://www.redfin.com/OR/Corvallis/340-NE-Cambridge-Cir-97330/home/25916751,,,N,Y,44.5983123,-123.2432511
PAST SALE,,Single Family Residential,2510 NE Seavy Cir,Corvallis,OR,97330,262500,3,1.5,,1292,18731,1963,,203,,,,,http://www.redfin.com/OR/Corvallis/2510-NE-Seavy-Cir-97330/home/25914090,,,N,Y,44.593336,-123.234179
PAST SALE,August-5-2016,Single Family Residential,3061 NW Angelica,Corvallis,OR,97330,385000,6,4.0,Charlemagne 1st,2674,10454,1979,618,144,,Sold,,,http://www.redfin.com/OR/Corvallis/3061-NW-Angelica-Dr-97330/home/25907325,WVMLS,704680,N,Y,44.5983109,-123.2657013
PAST SALE,November-18-2016,Single Family Residential,2703 NW Angelica Dr,Corvallis,OR,97330,400000,6,4.0,Benton County,3168,11761,1978,513,126,,Sold,,,http://www.redfin.com/OR/Corvallis/2703-NW-Angelica-Dr-97330/home/25914949,RMLS,16479102,N,Y,44.5955106,-123.2628351
PAST SALE,,Single Family Residential,126 NE Powderhorn Dr,Corvallis,OR,97330,163500,1,1.0,,848,3485,1981,,193,,,,,http://www.redfin.com/OR/Corvallis/126-NE-Powderhorn-Dr-97330/home/25922240,,,N,Y,44.599159,-123.247588
PAST SALE,,Single Family Residential,2974 NW 13th Pl,Corvallis,OR,97330,80000,2,1.5,,1098,5227,1980,,73,,,,,http://www.redfin.com/OR/Corvallis/2974-NW-13th-Pl-97330/home/25924659,,,N,Y,44.598096,-123.267506
PAST SALE,,Single Family Residential,1095 NW Charlemagne Pl,Corvallis,OR,97330,160000,2,2.0,,1354,1742,1982,,118,,,,,http://www.redfin.com/OR/Corvallis/1095-NW-Charlemagne-Pl-97330/home/25922418,,,N,Y,44.5975606,-123.263981
PAST SALE,July-29-2016,Single Family Residential,997 NE Boulder,Corvallis,OR,97330,274900,3,2.0,Corvallis,1542,7405,1994,625,178,,Sold,,,http://www.redfin.com/OR/Corvallis/997-NE-Boulder-Pl-97330/home/25922867,WVMLS,708600,N,Y,44.5973452,-123.2370731
PAST SALE,,Single Family Residential,1014 NE Angelee Pl,Corvallis,OR,97330,350000,4,2.5,,1945,8712,1992,,180,,,,,http://www.redfin.com/OR/Corvallis/1014-NE-Angelee-Pl-97330/home/25916049,,,N,Y,44.5932142,-123.2367575
PAST SALE,July-14-2016,Single Family Residential,2989 NE Newcastle,Corvallis,OR,97330-4118,285000,4,2.0,Village Green,1720,8712,1978,640,166,,Sold,,,http://www.redfin.com/OR/Corvallis/2989-NE-Newcastle-Pl-97330/home/25898892,WVMLS,704724,N,Y,44.5984099,-123.2403626
PAST SALE,,Single Family Residential,956 NW Anjni Cir,Corvallis,OR,97330,370000,3,2.5,,1691,4792,1996,,219,,,,,http://www.redfin.com/OR/Corvallis/956-NW-Anjni-Cir-97330/home/25908975,,,N,Y,44.5956036,-123.2608871
PAST SALE,November-8-2016,Single Family Residential,3565 NE Canterbury,Corvallis,OR,97330,250000,3,1.0,Village Green First Addtn,1440,10019,1974,523,174,,Sold,,,http://www.redfin.com/OR/Corvallis/3565-NE-Canterbury-Cir-97330/home/25929269,WVMLS,712195,N,Y,44.603042,-123.236006
PAST SALE,June-13-2016,Single Family Residential,232 NE Plymouth,Corvallis,OR,97330,221000,2,1.0,Village Green,936,10890,1969,671,236,,Sold,,,http://www.redfin.com/OR/Corvallis/232-NE-Plymouth-Cir-97330/home/25931464,WVMLS,705745,N,Y,44.5991812,-123.2446708
PAST SALE,September-15-2017,Single Family Residential,351 NE Plymouth,Corvallis,OR,97330-4125,274000,3,2.0,Village Green,1608,10454,1967,212,170,,Sold,,,http://www.redfin.com/OR/Corvallis/351-NE-Plymouth-Cir-97330/home/25921490,WVMLS,722289,N,Y,44.5965386,-123.2442227
PAST SALE,September-18-2017,Single Family Residential,3625 NE Canterbury,Corvallis,OR,97330,280000,3,2.0,Village Green 1st,1174,10890,1972,209,239,,Sold,,,http://www.redfin.com/OR/Corvallis/3625-NE-Canterbury-Cir-97330/home/25929267,WVMLS,722588,N,Y,44.603042,-123.234691
PAST SALE,August-28-2017,Single Family Residential,6045 NW Happy Vly,Corvallis,OR,97330-9713,335795,4,2.0,Mountain view Acres,1432,23087,1960,230,234,,Sold,,,http://www.redfin.com/OR/Corvallis/6045-NW-Happy-Valley-Dr-97330/home/25913688,WVMLS,719668,N,Y,44.6331429,-123.260858
PAST SALE,February-18-2016,Single Family Residential,696 NW Aztec,Corvallis,OR,97330,379500,3,2.0,Coronado,1854,7841,2016,787,205,,Sold,,,http://www.redfin.com/OR/Corvallis/696-Aztec-Ave-97330/home/25874400,WVMLS,700526,N,Y,44.599762,-123.257057
PAST SALE,March-23-2017,Single Family Residential,1825 NE Noble,Corvallis,OR,97330,287000,3,2.0,Corvallis,1708,15682,1973,388,168,,Sold,,,http://www.redfin.com/OR/Corvallis/1825-NE-Noble-Ave-97330/home/25927166,WVMLS,714602,N,Y,44.593444,-123.23181
PAST SALE,December-18-2015,Single Family Residential,1964 NE Seavy Ave,Corvallis,OR,97330,243000,3,2.0,Benton County,1872,14810,1965,849,130,,Sold,,,http://www.redfin.com/OR/Corvallis/1964-NE-Seavy-Ave-97330/home/25927121,RMLS,15406343,N,Y,44.590765,-123.230366
PAST SALE,,Single Family Residential,988 NW Anjni Cir,Corvallis,OR,97330,310000,3,2.5,,2026,4792,1999,,153,,,,,http://www.redfin.com/OR/Corvallis/988-NW-Anjni-Cir-97330/home/25918658,,,N,Y,44.5955601,-123.2618826
PAST SALE,,Single Family Residential,945 NW Anjni Cir,Corvallis,OR,97330,352000,4,2.5,,1978,4792,1997,,178,,,,,http://www.redfin.com/OR/Corvallis/945-NW-Anjni-Cir-97330/home/25917728,,,N,Y,44.5957401,-123.2602241
PAST SALE,,Single Family Residential,,Orem,UT,,235000,,,,,218236,,,,,,,,http://www.redfin.com/UT/Orem/Unknown-Unknown/home/104227809,,,N,Y,44.600857,-123.275494
PAST SALE,September-15-2015,Single Family Residential,824 NW Sundance,Corvallis,OR,97330,239000,3,3.0,Satinwood Village,1411,3485,1994,943,169,,Sold,,,http://www.redfin.com/OR/Corvallis/824-NW-Sundance-Cir-97330/home/25926204,WVMLS,694346,N,Y,44.596258,-123.258273
PAST SALE,July-17-2017,Single Family Residential,986 NE Kirsten,Corvallis,OR,97330,339900,3,3.0,Conifer Village 5th Pl 2,1797,6534,1992,272,189,,Sold,,,http://www.redfin.com/OR/Corvallis/986-NE-Kirsten-Pl-97330/home/25899044,WVMLS,718565,N,Y,44.593871,-123.237134
PAST SALE,January-30-2018,Single Family Residential,3044 NE Newcastle,Corvallis,OR,97330,290000,3,2.0,Village Green 2nd Sapp Pl,1212,9148,1978,75,239,,Sold,,,http://www.redfin.com/OR/Corvallis/3044-NE-Newcastle-Pl-97330/home/25919292,WVMLS,727834,N,Y,44.5985801,-123.2410768
PAST SALE,August-4-2016,Single Family Residential,2520 NE Highway 20,Corvallis,OR,97330,315000,3,2.0,Corvallis,1794,52272,1995,619,176,,Sold,,,http://www.redfin.com/OR/Corvallis/2520-Northeast-Highway-20-97330/home/25928220,WVMLS,708586,N,Y,44.5933349,-123.2290626
PAST SALE,June-10-2016,Single Family Residential,5982 NW Rosewood,Corvallis,OR,97330-9522,359900,4,2.0,Corvallis,1751,102366,1977,674,206,,Sold,,,http://www.redfin.com/OR/Corvallis/5982-NW-Rosewood-Dr-97330/home/25919041,WVMLS,702409,N,Y,44.63395,-123.278116
PAST SALE,November-4-2015,Single Family Residential,848 NW Sundance,Corvallis,OR,97330,259900,3,2.0,Satinwood Village,1507,4792,1994,893,172,,Sold,,,http://www.redfin.com/OR/Corvallis/848-NW-Sundance-Cir-97330/home/25908915,WVMLS,697688,N,Y,44.596271,-123.257578
PAST SALE,June-28-2016,Single Family Residential,2935 NW Satinwood,Corvallis,OR,97330,264600,3,2.0,Jay Harman,1284,8276,1974,656,206,,Sold,,,http://www.redfin.com/OR/Corvallis/2935-NW-Satinwood-St-97330/home/25727645,WVMLS,704797,N,Y,44.5971207,-123.2571235
PAST SALE,May-20-2016,Single Family Residential,1180 NW Lester,Corvallis,OR,97330,391000,4,3.0,Corvallis,2696,56192,1978,695,145,,Sold,,,http://www.redfin.com/OR/Corvallis/1180-NW-Lester-Ave-97330/home/25825651,WVMLS,699532,N,Y,44.6054606,-123.2657841
PAST SALE,September-30-2015,Single Family Residential,2860 NW Highland,Corvallis,OR,97330,365000,3,2.0,Corvallis,2002,11326,1993,928,182,,Sold,,,http://www.redfin.com/OR/Corvallis/2860-NW-Highland-Dr-97330/home/25899466,WVMLS,690276,N,Y,44.5961781,-123.2628336
PAST SALE,June-30-2017,Single Family Residential,3545 NW Veracruz,Corvallis,OR,97330,400000,4,3.0,Coronado,2210,8712,2014,289,181,,Sold,,,http://www.redfin.com/OR/Corvallis/3545-Veracruz-Pl-97330/home/25874574,WVMLS,722220,N,Y,44.6014928,-123.2566131
PAST SALE,,Single Family Residential,650 NW Mountain Laurel Cir,Corvallis,OR,97330,241936,3,2.0,,1260,39204,1973,,192,,,,,http://www.redfin.com/OR/Corvallis/650-NW-Mountain-Laurel-Cir-97330/home/25894150,,,N,Y,44.6358306,-123.2518082
PAST SALE,,Single Family Residential,2950 NW 9th St,Corvallis,OR,97330,275000,4,2.5,,2255,43996,1940,,122,,,,,http://www.redfin.com/OR/Corvallis/2950-NW-9th-St-97330/home/25894305,,,N,Y,44.5972757,-123.2507313
PAST SALE,,Single Family Residential,290 NE Cambridge Cir,Corvallis,OR,97330,229100,3,1.0,,1035,10019,1967,,221,,,,,http://www.redfin.com/OR/Corvallis/290-NE-Cambridge-Cir-97330/home/25894333,,,N,Y,44.5972955,-123.2429001
PAST SALE,April-3-2017,Single Family Residential,589 NW Survista,Corvallis,OR,97330-3842,322000,3,2.0,Jay Harman,1632,10890,1973,377,197,,Sold,,,http://www.redfin.com/OR/Corvallis/589-NW-Survista-Ave-97330/home/25894406,WVMLS,714655,N,Y,44.5987196,-123.2545895
PAST SALE,,Single Family Residential,590 NW Survista Ave,Corvallis,OR,97330,281000,3,1.5,,1605,8712,1974,,175,,,,,http://www.redfin.com/OR/Corvallis/590-NW-Survista-Ave-97330/home/25894430,,,N,Y,44.5983082,-123.2546113
PAST SALE,November-25-2015,Single Family Residential,1522 NW Jonquil,Corvallis,OR,97330,360000,4,3.0,Timberhill SE 2nd,2424,5227,1991,872,149,,Sold,,,http://www.redfin.com/OR/Corvallis/1522-NW-Jonquil-Pl-97330/home/25895782,WVMLS,694190,N,Y,44.5948446,-123.2693649
PAST SALE,December-31-2015,Single Family Residential,1221 Conroy,Corvallis,OR,97330,255000,3,3.0,Conifer Village 2,1656,5663,1990,836,154,,Sold,,,http://www.redfin.com/OR/Corvallis/1221-NE-Conroy-Pl-97330/home/25896495,WVMLS,695609,N,Y,44.597183,-123.2330029
PAST SALE,January-4-2016,Single Family Residential,2867 NE Sherwood,Corvallis,OR,97330-4127,153000,3,2.0,Village Green,1260,10454,1968,832,121,,Sold,,,http://www.redfin.com/OR/Corvallis/2867-NE-Sherwood-Pl-97330/home/25896710,WVMLS,698269,N,Y,44.5968813,-123.2404631
PAST SALE,November-22-2016,Single Family Residential,691 NW Maxine,Corvallis,OR,97330,294500,3,2.0,Jay Harman,1173,9583,1973,509,251,,Sold,,,http://www.redfin.com/OR/Corvallis/691-NW-Maxine-Ave-97330/home/25896924,WVMLS,710437,N,Y,44.5980444,-123.2571423
PAST SALE,January-5-2017,Single Family Residential,3655 NW Highland,Corvallis,OR,97330,340000,4,3.0,Corvallis,3817,74488,1949,465,89,,Sold,,,http://www.redfin.com/OR/Corvallis/3655-NW-Highland-Dr-97330/home/25896939,WVMLS,700362,N,Y,44.6034137,-123.2617299
PAST SALE,June-30-2016,Single Family Residential,3544 NW Mink,Corvallis,OR,97330,350000,3,3.0,Corvallis,1809,12632,1978,654,193,,Sold,,,http://www.redfin.com/OR/Corvallis/3544-NW-Mink-Pl-97330/home/25898416,WVMLS,704111,N,Y,44.6018478,-123.2587983
PAST SALE,June-25-2015,Single Family Residential,3070 NE Newcastle,Corvallis,OR,97330,272900,3,3.0,Village Green 2nd,1570,9148,1978,1025,174,,Sold,,,http://www.redfin.com/OR/Corvallis/3070-NE-Newcastle-Pl-97330/home/25898870,WVMLS,688848,N,Y,44.5987376,-123.241213
PAST SALE,May-31-2017,Single Family Residential,3096 NE Newcastle,Corvallis,OR,97330,295000,4,2.0,Corvallis,1896,9583,1978,319,156,,Sold,,,http://www.redfin.com/OR/Corvallis/3096-NE-Newcastle-Pl-97330/home/25898869,WVMLS,719458,N,Y,44.5990282,-123.2413128
